ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P501A_17,P501AA_17,P501A_18,P501AA_18,P501A_19,P501AA_19,P501A_20,P501AA_20,P501A_21,P501AA_21,P501A_22,P501AA_22,OMICAP500
2021.0,24,TUMBES,01,TUMBES,06,SAN JUAN DE LA VIRGEN,00032,00027,4,Completa,Costa,Costa Norte,10.23076923076923,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,06,SAN JUAN DE LA VIRGEN,00032,00054,6,Completa,Costa,Costa Norte,10.23076923076923,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,06,SAN JUAN DE LA VIRGEN,00032,00088,10,Completa,Costa,Costa Norte,10.23076923076923,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,06,SAN JUAN DE LA VIRGEN,00032,00105,12,Completa,Costa,Costa Norte,10.23076923076923,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,06,SAN JUAN DE LA VIRGEN,00032,00125,14,Completa,Costa,Costa Norte,10.23076923076923,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00034,00001,1,Completa,Costa,Costa Norte,11.522222222222222,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00034,00056,7,Completa,Costa,Costa Norte,11.522222222222222,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00034,00066,8,Completa,Costa,Costa Norte,11.522222222222222,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00034,00081,10,Completa,Costa,Costa Norte,11.522222222222222,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00037,00025,6,Completa,Costa,Costa Norte,8.863247863247862,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00037,00053,11,Completa,Costa,Costa Norte,8.863247863247862,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00038,00008,2,Completa,Costa,Costa Norte,8.23015873015873,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00038,00022,5,Completa,Costa,Costa Norte,8.23015873015873,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00038,00064,11,Completa,Costa,Costa Norte,8.23015873015873,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00038,00086,13,Completa,Costa,Costa Norte,8.23015873015873,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00038,00098,14,Completa,Costa,Costa Norte,8.23015873015873,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00039,00015,3,Completa,Costa,Costa Norte,8.285714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00039,00025,4,Completa,Costa,Costa Norte,8.285714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00039,00038,5,Completa,Costa,Costa Norte,8.285714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00039,00068,9,Completa,Costa,Costa Norte,8.285714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00039,00076,10,Completa,Costa,Costa Norte,8.285714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00039,00089,12,Completa,Costa,Costa Norte,8.285714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00039,00107,14,Completa,Costa,Costa Norte,8.285714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00040,00013,1,Completa,Costa,Costa Norte,9.214285714285715,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00040,00052,7,Completa,Costa,Costa Norte,9.214285714285715,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00040,00065,8,Completa,Costa,Costa Norte,9.214285714285715,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00040,00079,10,Completa,Costa,Costa Norte,9.214285714285715,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00040,00091,11,Completa,Costa,Costa Norte,9.214285714285715,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00040,00099,12,Completa,Costa,Costa Norte,9.214285714285715,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00041,00056,6,Completa,Costa,Costa Norte,11.999999999999998,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00042,00040,3,Completa,Costa,Costa Norte,15.307692307692308,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00042,00046,4,Completa,Costa,Costa Norte,15.307692307692308,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00042,00099,7,Completa,Costa,Costa Norte,15.307692307692308,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00042,00137,9,Completa,Costa,Costa Norte,15.307692307692308,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00042,00178,13,Completa,Costa,Costa Norte,15.307692307692308,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00043,00001,1,Completa,Costa,Costa Norte,9.357142857142858,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00043,00026,3,Completa,Costa,Costa Norte,9.357142857142858,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00043,00035,4,Completa,Costa,Costa Norte,9.357142857142858,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00043,00048,6,Completa,Costa,Costa Norte,9.357142857142858,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00043,00088,10,Completa,Costa,Costa Norte,9.357142857142858,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00043,00101,11,Completa,Costa,Costa Norte,9.357142857142858,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00043,00103,12,Completa,Costa,Costa Norte,9.357142857142858,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00043,00107,13,Completa,Costa,Costa Norte,9.357142857142858,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00043,00119,14,Completa,Costa,Costa Norte,9.357142857142858,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00044,00001,1,Completa,Costa,Costa Norte,8.863247863247864,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00044,00032,5,Completa,Costa,Costa Norte,8.863247863247864,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00044,00051,7,Completa,Costa,Costa Norte,8.863247863247864,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00044,00052,8,Completa,Costa,Costa Norte,8.863247863247864,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00044,00065,9,Completa,Costa,Costa Norte,8.863247863247864,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00044,00072,10,Completa,Costa,Costa Norte,8.863247863247864,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00044,00086,11,Completa,Costa,Costa Norte,8.863247863247864,Pequeños y medianos productores/as agropecuarios/as,Pase,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00044,00087,12,Completa,Costa,Costa Norte,8.863247863247864,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,05,SAN JACINTO,00044,00095,13,Completa,Costa,Costa Norte,8.863247863247864,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00045,00022,2,Completa,Costa,Costa Norte,10.538461538461538,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00045,00051,5,Completa,Costa,Costa Norte,10.538461538461538,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00045,00075,8,Completa,Costa,Costa Norte,10.538461538461538,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00045,00100,10,Completa,Costa,Costa Norte,10.538461538461538,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00046,00016,3,Completa,Costa,Costa Norte,8.863247863247864,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00046,00032,6,Completa,Costa,Costa Norte,8.863247863247864,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,20.0,No,,Sí,20.0,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00047,00002,1,Completa,Costa,Costa Norte,8.230158730158731,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00047,00010,2,Completa,Costa,Costa Norte,8.230158730158731,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00047,00015,3,Completa,Costa,Costa Norte,8.230158730158731,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00047,00027,6,Completa,Costa,Costa Norte,8.230158730158731,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00047,00046,7,Completa,Costa,Costa Norte,8.230158730158731,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00047,00055,8,Completa,Costa,Costa Norte,8.230158730158731,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00047,00101,13,Completa,Costa,Costa Norte,8.230158730158731,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00048,00053,9,Completa,Costa,Costa Norte,8.230158730158731,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00048,00061,11,Completa,Costa,Costa Norte,8.230158730158731,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00049,00011,1,Completa,Costa,Costa Norte,8.230158730158731,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00049,00021,2,Completa,Costa,Costa Norte,8.230158730158731,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00049,00030,4,Completa,Costa,Costa Norte,8.230158730158731,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00049,00040,5,Completa,Costa,Costa Norte,8.230158730158731,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00049,00061,7,Completa,Costa,Costa Norte,8.230158730158731,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00049,00084,10,Completa,Costa,Costa Norte,8.230158730158731,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00049,00092,11,Completa,Costa,Costa Norte,8.230158730158731,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00050,00014,1,Completa,Costa,Costa Norte,9.601851851851851,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00050,00015,2,Completa,Costa,Costa Norte,9.601851851851851,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00050,00025,3,Completa,Costa,Costa Norte,9.601851851851851,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00050,00043,7,Completa,Costa,Costa Norte,9.601851851851851,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00050,00054,8,Completa,Costa,Costa Norte,9.601851851851851,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00050,00063,9,Completa,Costa,Costa Norte,9.601851851851851,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00050,00070,10,Completa,Costa,Costa Norte,9.601851851851851,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00050,00079,11,Completa,Costa,Costa Norte,9.601851851851851,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00051,00003,1,Completa,Costa,Costa Norte,8.5,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00051,00046,5,Completa,Costa,Costa Norte,8.5,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00051,00075,9,Completa,Costa,Costa Norte,8.5,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00051,00094,11,Completa,Costa,Costa Norte,8.5,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00053,00009,1,Completa,Costa,Costa Norte,8.230158730158731,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00053,00034,5,Completa,Costa,Costa Norte,8.230158730158731,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00053,00055,8,Completa,Costa,Costa Norte,8.230158730158731,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00054,00001,1,Completa,Costa,Costa Norte,10.23076923076923,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00054,00055,6,Completa,Costa,Costa Norte,10.23076923076923,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00054,00067,8,Completa,Costa,Costa Norte,10.23076923076923,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00054,00077,10,Completa,Costa,Costa Norte,10.23076923076923,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00054,00098,11,Completa,Costa,Costa Norte,10.23076923076923,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00054,00132,14,Completa,Costa,Costa Norte,10.23076923076923,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,03,ZARUMILLA,02,AGUAS VERDES,00056,00028,3,Completa,Costa,Costa Norte,10.5,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,03,ZARUMILLA,02,AGUAS VERDES,00056,00052,5,Completa,Costa,Costa Norte,10.5,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,15.0,No,,Sí,15.0,No,,No,,No,,
2021.0,24,TUMBES,03,ZARUMILLA,02,AGUAS VERDES,00056,00058,6,Completa,Costa,Costa Norte,10.5,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,03,ZARUMILLA,02,AGUAS VERDES,00056,00110,11,Completa,Costa,Costa Norte,10.5,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,03,ZARUMILLA,02,AGUAS VERDES,00056,00142,14,Completa,Costa,Costa Norte,10.5,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,03,ZARUMILLA,02,AGUAS VERDES,00057,00032,4,Completa,Costa,Costa Norte,10.285714285714285,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,03,ZARUMILLA,02,AGUAS VERDES,00058,00008,1,Completa,Costa,Costa Norte,9.142857142857142,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,03,ZARUMILLA,02,AGUAS VERDES,00058,00014,2,Completa,Costa,Costa Norte,9.142857142857142,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,03,ZARUMILLA,02,AGUAS VERDES,00058,00032,5,Completa,Costa,Costa Norte,9.142857142857142,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,03,ZARUMILLA,02,AGUAS VERDES,00058,00126,14,Completa,Costa,Costa Norte,9.142857142857142,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,03,ZARUMILLA,02,AGUAS VERDES,00059,00056,9,Completa,Costa,Costa Norte,9.601851851851853,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,03,ZARUMILLA,02,AGUAS VERDES,00059,00071,10,Completa,Costa,Costa Norte,9.601851851851853,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,24,TUMBES,03,ZARUMILLA,02,AGUAS VERDES,00059,00100,14,Completa,Costa,Costa Norte,9.601851851851853,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
