ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P229G_N,P204_NOM_200D,P204_COD_200D,P229G_NOM,P229G_COD,P229H_CANT_ENT,P229H_CANT_DEC,P229H_UM,P229H_UM_COD,P229H_EQUIV,P229I_1_CANT_ENT,P229I_1_CANT_DEC,P229I_PREC_ENT,P229I_PREC_DEC,P229I_VAL,P229I_2_ENT,P229I_2_DEC,P229I_3_ENT,P229I_3_DEC,OMICAP200_03
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00313,00079,7,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,5.0,000,CARGA,09,20.0,0.0,000,,,,5.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00313,00105,8,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,100.0,000,CARGA,09,20.0,0.0,000,,,,0.0,000,100.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00313,00111,9,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,300.0,000,SACO,19,30.0,0.0,000,,,,300.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00313,00130,10,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,250.0,000,SAQUIILLO,88,15.0,0.0,000,,,,250.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00313,00153,11,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,5.0,000,SACO,19,30.0,0.0,000,,,,0.0,000,5.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00313,00173,12,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,15.0,000,SACO,19,30.0,0.0,000,,,,15.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00331,00021,2,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,50.0,000,KILO,12,1.0,0.0,000,,,,50.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00331,00022,3,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,300.0,000,KILO,12,1.0,0.0,000,,,,0.0,000,300.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00331,00038,5,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,0.0,700,TONELADA,22,1000.0,0.0,000,,,,0.0,700,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00339,00004,1,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,250.0,000,CARGA,09,20.0,0.0,000,,,,250.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00339,00013,2,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,200.0,000,CARGA,09,20.0,0.0,000,,,,200.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00339,00015,3,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,50.0,000,CARGA,09,20.0,0.0,000,,,,50.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00339,00022,4,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,100.0,000,CARGA,09,20.0,0.0,000,,,,100.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00339,00023,5,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,150.0,000,CARGA,09,20.0,0.0,000,,,,150.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00339,00030,6,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,80.0,000,CARGA,09,20.0,0.0,000,,,,0.0,000,80.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00339,00045,8,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,500.0,000,CARGA,09,20.0,0.0,000,,,,500.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00339,00050,9,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,350.0,000,CARGA,09,20.0,0.0,000,,,,350.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00339,00057,10,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,1500.0,000,CARGA,09,20.0,0.0,000,,,,1500.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00339,00066,11,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,400.0,000,CARGA,09,20.0,0.0,000,,,,400.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00339,00073,12,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,100.0,000,CARGA,09,20.0,0.0,000,,,,100.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00339,00080,13,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,100.0,000,CARGA,09,20.0,0.0,000,,,,100.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00339,00087,14,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,1000.0,000,CARGA,09,20.0,0.0,000,,,,1000.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00340,00010,2,,Completa,Sierra,Sierra Norte,102.7325,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,350.0,000,KILO,12,1.0,0.0,000,,,,350.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00340,00027,4,,Completa,Sierra,Sierra Norte,102.7325,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,130.0,000,KILO,12,1.0,0.0,000,,,,130.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00340,00035,5,,Completa,Sierra,Sierra Norte,102.7325,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,95.0,000,KILO,12,1.0,0.0,000,,,,95.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00340,00040,6,,Completa,Sierra,Sierra Norte,102.7325,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,120.0,000,KILO,12,1.0,0.0,000,,,,120.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00340,00080,11,,Completa,Sierra,Sierra Norte,102.7325,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAMOTE,2603.0,HOJA DE CAMOTE,4120.0,0.0,500,QUINTAL,18,50.0,0.0,000,,,,0.0,000,0.0,500,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00340,00088,12,,Completa,Sierra,Sierra Norte,102.7325,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAMOTE,2603.0,HOJA DE CAMOTE,4120.0,2.0,000,QUINTAL,18,50.0,0.0,000,,,,2.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00340,00089,13,,Completa,Sierra,Sierra Norte,102.7325,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,70.0,000,KILO,12,1.0,0.0,000,,,,0.0,000,70.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00004,1,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,4.0,000,CARGA,09,20.0,0.0,000,,,,4.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00019,2,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,12.0,000,CARGA,09,20.0,0.0,000,,,,12.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00025,3,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,200.0,000,CARGA,09,20.0,0.0,000,,,,200.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00044,4,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,150.0,000,CARGA,09,20.0,0.0,000,,,,150.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00061,5,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,350.0,000,CARGA,09,20.0,0.0,000,,,,350.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00067,6,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,200.0,000,CARGA,09,20.0,0.0,000,,,,200.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00075,7,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,500.0,000,CARGA,09,20.0,0.0,000,,,,500.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00090,8,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,300.0,000,CARGA,09,20.0,0.0,000,,,,300.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00091,9,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,750.0,000,CARGA,09,20.0,0.0,000,,,,750.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00122,11,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,200.0,000,CARGA,09,20.0,0.0,000,,,,0.0,000,200.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00135,12,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,300.0,000,CARGA,09,20.0,0.0,000,,,,300.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00149,13,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,300.0,000,CARGA,09,20.0,0.0,000,,,,300.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00163,14,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,1500.0,000,CARGA,09,20.0,0.0,000,,,,1500.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,07,PAIMAS,00368,00008,1,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,110.0,000,QUINTAL,18,50.0,0.0,000,,,,110.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,07,PAIMAS,00368,00022,3,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,30.0,000,QUINTAL,18,50.0,0.0,000,,,,15.0,000,15.0,000,
2018.0,20,PIURA,02,AYABACA,07,PAIMAS,00368,00091,12,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,30.0,000,QUINTAL,18,50.0,30.0,000,2.0,00,60.0,0.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,07,PAIMAS,00368,00105,14,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,70.0,000,QUINTAL,18,50.0,0.0,000,,,,0.0,000,70.0,000,
2018.0,20,PIURA,02,AYABACA,07,PAIMAS,00372,00108,9,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,100.0,000,KILO,12,1.0,0.0,000,,,,100.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,08,SAPILLICA,00379,00033,6,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,150.0,000,KILO,12,1.0,0.0,000,,,,150.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,08,SAPILLICA,00379,00057,10,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,200.0,000,KILO,12,1.0,0.0,000,,,,200.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,08,SAPILLICA,00379,00074,13,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,200.0,000,KILO,12,1.0,0.0,000,,,,200.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,08,SAPILLICA,00390,00012,1,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,3.0,000,QUINTAL,18,50.0,0.0,000,,,,3.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,08,SAPILLICA,00390,00062,6,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,6.0,000,QUINTAL,18,50.0,0.0,000,,,,0.0,000,6.0,000,
2018.0,20,PIURA,02,AYABACA,08,SAPILLICA,00390,00065,7,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,68.0,000,KILO,12,1.0,0.0,000,,,,0.0,000,68.0,000,
2018.0,20,PIURA,02,AYABACA,08,SAPILLICA,00390,00124,12,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,200.0,000,KILO,12,1.0,0.0,000,,,,200.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,08,SAPILLICA,00390,00136,13,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,45.0,000,KILO,12,1.0,0.0,000,,,,0.0,000,45.0,000,
2018.0,20,PIURA,02,AYABACA,08,SAPILLICA,00397,00009,2,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,200.0,000,KILO,12,1.0,0.0,000,,,,200.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,08,SAPILLICA,00397,00034,6,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,250.0,000,KILO,12,1.0,0.0,000,,,,250.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,08,SAPILLICA,00397,00049,9,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,100.0,000,KILO,12,1.0,0.0,000,,,,100.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,08,SAPILLICA,00397,00070,12,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,200.0,000,KILO,12,1.0,0.0,000,,,,200.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00014,2,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,90.0,000,KILO,12,1.0,0.0,000,,,,90.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00037,6,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,110.0,000,KILO,12,1.0,0.0,000,,,,110.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00044,7,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,70.0,000,KILO,12,1.0,0.0,000,,,,70.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00051,8,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,90.0,000,KILO,12,1.0,0.0,000,,,,90.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00064,10,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,70.0,000,KILO,12,1.0,0.0,000,,,,70.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00074,11,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,90.0,000,KILO,12,1.0,0.0,000,,,,90.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00423,00007,1,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,15.0,000,CARGA,09,20.0,0.0,000,,,,0.0,000,15.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00423,00016,2,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,100.0,000,CARGA,09,20.0,0.0,000,,,,100.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00423,00029,3,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,30.0,000,CARGA,09,20.0,0.0,000,,,,30.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00423,00060,7,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,500.0,000,CARGA,09,20.0,0.0,000,,,,500.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00423,00068,8,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,45.0,000,CARGA,09,20.0,0.0,000,,,,45.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00423,00091,10,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,50.0,000,CARGA,09,20.0,0.0,000,,,,50.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00423,00093,11,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,300.0,000,CARGA,09,20.0,0.0,000,,,,300.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00423,00097,12,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,300.0,000,CARGA,09,20.0,0.0,000,,,,300.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00423,00097,12,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMARILLO DURO,2107.0,PANCA DE CHOCLO,4129.0,200.0,000,SACO,19,30.0,0.0,000,,,,200.0,000,0.0,000,
