ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,TipoMuestra,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P419_N,P419_NOM,P419_COD,P421_1,P421_2,P421_3
2014.0,Piura,PIURA,03,HUANCABAMBA,06,SAN MIGUEL DE EL FAIQUE,00638,00052,11,,Muestral,Completa,COSTA,COSTA NORTE,124.6625615764,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00661,00015,2,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00661,00042,7,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00661,00053,9,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00661,00058,10,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00661,00070,12,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00661,00076,13,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00726,00013,2,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00726,00014,3,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00726,00032,5,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00726,00040,6,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00726,00046,7,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00726,00060,9,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00726,00062,10,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,04,MORROPON,01,CHULUCANAS,00800,00022,4,,Muestral,Completa,COSTA,COSTA NORTE,124.6625615764,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,Otros
2014.0,Piura,PIURA,04,MORROPON,09,SANTO DOMINGO,00819,00034,5,,Muestral,Completa,COSTA,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,04,MORROPON,09,SANTO DOMINGO,00819,00039,6,,Muestral,Completa,COSTA,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,04,MORROPON,09,SANTO DOMINGO,00819,00065,8,,Muestral,Completa,COSTA,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Piura,PIURA,04,MORROPON,09,SANTO DOMINGO,00819,00080,10,,Muestral,Completa,COSTA,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Piura,PIURA,04,MORROPON,03,CHALACO,00834,00033,2,,Muestral,Completa,SIERRA,SIERRA NORTE,85.6104166667,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Piura,PIURA,04,MORROPON,03,CHALACO,00836,00006,1,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,04,MORROPON,03,CHALACO,00836,00023,3,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,04,MORROPON,03,CHALACO,00836,00060,6,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,04,MORROPON,03,CHALACO,00836,00076,7,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Piura,PIURA,04,MORROPON,03,CHALACO,00836,00088,8,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,04,MORROPON,03,CHALACO,00836,00098,9,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,04,MORROPON,03,CHALACO,00836,00111,10,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,04,MORROPON,03,CHALACO,00836,00119,12,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,04,MORROPON,03,CHALACO,00836,00144,13,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,04,MORROPON,03,CHALACO,00836,00147,14,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,04,MORROPON,03,CHALACO,00838,00015,2,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,04,MORROPON,03,CHALACO,00838,00037,5,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,04,MORROPON,03,CHALACO,00838,00048,6,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,04,MORROPON,03,CHALACO,00838,00067,8,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,04,MORROPON,03,CHALACO,00838,00075,9,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,04,MORROPON,03,CHALACO,00838,00079,10,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,04,MORROPON,03,CHALACO,00838,00092,12,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,04,MORROPON,03,CHALACO,00838,00101,14,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Piura,PIURA,04,MORROPON,10,YAMANGO,00846,00056,8,,Muestral,Completa,COSTA,COSTA NORTE,145.4396551724,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,Otros
2014.0,Piura,PIURA,04,MORROPON,10,YAMANGO,00846,00099,14,,Muestral,Completa,COSTA,COSTA NORTE,145.4396551724,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Piura,PIURA,01,PIURA,11,LAS LOMAS,00943,00126,13,,Muestral,Completa,COSTA,COSTA NORTE,124.6625615764,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,Otros
2014.0,Piura,PIURA,01,PIURA,14,TAMBO GRANDE,00981,00031,5,,Muestral,Completa,COSTA,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,03,LAMBAYEQUE,12,TUCUME,01425,00064,7,,Muestral,Completa,COSTA,COSTA NORTE,60.8721893491,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CUAJADA,4203.0,Venta,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,03,LAMBAYEQUE,01,LAMBAYEQUE,01561,00071,6,,Muestral,Completa,COSTA,COSTA NORTE,71.9398601399,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,CHARQUI,4211.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,03,LAMBAYEQUE,11,SAN JOSE,01585,00017,3,,Muestral,Completa,COSTA,COSTA NORTE,65.9448717949,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01591,00116,12,,Muestral,Completa,SIERRA,SIERRA NORTE,32.7626262626,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01592,00004,1,,Muestral,Completa,SIERRA,SIERRA NORTE,40.0432098765,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01592,00021,3,,Muestral,Completa,SIERRA,SIERRA NORTE,40.0432098765,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01592,00034,4,,Muestral,Completa,SIERRA,SIERRA NORTE,40.0432098765,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01592,00112,12,,Muestral,Completa,SIERRA,SIERRA NORTE,40.0432098765,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01598,00024,5,,Muestral,Completa,SIERRA,SIERRA NORTE,30.0324074074,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01598,00036,7,,Muestral,Completa,SIERRA,SIERRA NORTE,30.0324074074,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01598,00043,8,,Muestral,Completa,SIERRA,SIERRA NORTE,30.0324074074,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01598,00067,12,,Muestral,Completa,SIERRA,SIERRA NORTE,30.0324074074,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01598,00070,13,,Muestral,Completa,SIERRA,SIERRA NORTE,30.0324074074,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01599,00041,5,,Muestral,Completa,SIERRA,SIERRA NORTE,27.7222222222,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01599,00053,6,,Muestral,Completa,SIERRA,SIERRA NORTE,27.7222222222,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01599,00055,7,,Muestral,Completa,SIERRA,SIERRA NORTE,27.7222222222,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01599,00067,9,,Muestral,Completa,SIERRA,SIERRA NORTE,27.7222222222,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01599,00105,13,,Muestral,Completa,SIERRA,SIERRA NORTE,27.7222222222,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01600,00054,4,,Muestral,Completa,SIERRA,SIERRA NORTE,27.7222222222,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01604,00053,6,,Muestral,Completa,SIERRA,SIERRA NORTE,32.7626262626,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01604,00086,10,,Muestral,Completa,SIERRA,SIERRA NORTE,32.7626262626,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01615,00021,3,,Muestral,Completa,SIERRA,SIERRA NORTE,32.7626262626,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01615,00040,5,,Muestral,Completa,SIERRA,SIERRA NORTE,32.7626262626,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01615,00096,12,,Muestral,Completa,SIERRA,SIERRA NORTE,32.7626262626,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01615,00118,14,,Muestral,Completa,SIERRA,SIERRA NORTE,32.7626262626,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01618,00016,3,,Muestral,Completa,SIERRA,SIERRA NORTE,25.7420634921,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01618,00068,7,,Muestral,Completa,SIERRA,SIERRA NORTE,25.7420634921,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01618,00123,13,,Muestral,Completa,SIERRA,SIERRA NORTE,25.7420634921,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01622,00062,6,,Muestral,Completa,SIERRA,SIERRA NORTE,25.7420634921,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CUAJADA,4203.0,Venta,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01623,00020,2,,Muestral,Completa,SIERRA,SIERRA NORTE,27.7222222222,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CUAJADA,4203.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01629,00022,3,,Muestral,Completa,SIERRA,SIERRA NORTE,30.0324074074,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01629,00057,7,,Muestral,Completa,SIERRA,SIERRA NORTE,30.0324074074,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01629,00076,10,,Muestral,Completa,SIERRA,SIERRA NORTE,30.0324074074,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01629,00077,11,,Muestral,Completa,SIERRA,SIERRA NORTE,30.0324074074,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01629,00090,12,,Muestral,Completa,SIERRA,SIERRA NORTE,30.0324074074,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01636,00058,6,,Muestral,Completa,SIERRA,SIERRA NORTE,32.7626262626,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01636,00061,7,,Muestral,Completa,SIERRA,SIERRA NORTE,32.7626262626,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01636,00069,8,,Muestral,Completa,SIERRA,SIERRA NORTE,32.7626262626,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01636,00080,10,,Muestral,Completa,SIERRA,SIERRA NORTE,32.7626262626,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01639,00005,1,,Muestral,Completa,SIERRA,SIERRA NORTE,30.0324074074,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01639,00083,8,,Muestral,Completa,SIERRA,SIERRA NORTE,30.0324074074,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01639,00101,11,,Muestral,Completa,SIERRA,SIERRA NORTE,30.0324074074,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01639,00121,14,,Muestral,Completa,SIERRA,SIERRA NORTE,30.0324074074,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,05,PITIPO,01649,00059,9,,Muestral,Completa,COSTA,COSTA NORTE,65.9448717949,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,02,FERREÑAFE,04,MANUEL ANTONIO MESONES MURO,01673,00028,2,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,01,CHICLAYO,02,CHONGOYAPE,01708,00007,1,,Muestral,Completa,COSTA,COSTA NORTE,71.9398601399,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,0.0,0.0
2014.0,Lambayeque,LAMBAYEQUE,01,CHICLAYO,02,CHONGOYAPE,01708,00026,3,,Muestral,Completa,COSTA,COSTA NORTE,71.9398601399,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,01,CHICLAYO,02,CHONGOYAPE,01708,00044,6,,Muestral,Completa,COSTA,COSTA NORTE,71.9398601399,Pequeños y medianos productores/as agropecuarios/as,pase,Pecuaria,1.0,QUESO,4208.0,Venta,0.0,0.0
2014.0,Lambayeque,LAMBAYEQUE,01,CHICLAYO,02,CHONGOYAPE,01708,00046,7,,Muestral,Completa,COSTA,COSTA NORTE,71.9398601399,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,01,CHICLAYO,02,CHONGOYAPE,01708,00106,13,,Muestral,Completa,COSTA,COSTA NORTE,71.9398601399,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,Venta,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,01,CHICLAYO,15,SAÑA,01747,00104,11,,Muestral,Completa,COSTA,COSTA NORTE,65.9448717949,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Lambayeque,LAMBAYEQUE,01,CHICLAYO,15,SAÑA,01747,00133,14,,Muestral,Completa,COSTA,COSTA NORTE,65.9448717949,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
2014.0,Cajamarca,CAJAMARCA,09,SAN IGNACIO,01,SAN IGNACIO,01838,00080,7,,Muestral,Completa,SELVA,SELVA,337.8928571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,QUESO,4208.0,0.0,Consumo del hogar,0.0
