ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,FACTOR,CODIGO,P101A,P102_1,P102_2,P404AA_1,P404AA_2,P404AA_3,P404AA_4,P404AA_5,P404AA_6,P410AA,P410AB1,P410AB2,P410AC_CANT_1,P410AC_CANT_2,P410AD,P410AD1,P410AE,OMICAP400_02
2018.0,16,LORETO,06,UCAYALI,01,CONTAMANA,06195,00133,3,Granjas Avícolas,Completa,Selva,4.223076923076923,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,2.0,5.0,0.0,259,15540.0,Manual?,Cisterna,
2018.0,16,LORETO,06,UCAYALI,01,CONTAMANA,06195,00142,6,Granjas Avícolas,Completa,Selva,4.223076923076923,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,1.0,5.0,0.0,048,2880.0,Manual?,Cisterna,
2018.0,16,LORETO,06,UCAYALI,01,CONTAMANA,06195,00145,8,Granjas Avícolas,Completa,Selva,4.223076923076923,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,0.0,1.0,0.0,006,500.0,Manual?,Cisterna,
2018.0,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06373,00035,2,Granjas Avícolas,Completa,Selva,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,8.0,0.0,2.0,000,120000.0,Manual?,Pozo,
2018.0,22,SAN MARTÍN,05,LAMAS,05,CUÑUMBUQUI,06539,00017,1,Granjas y Establos,Completa,Selva,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,7.0,0.0,2.0,500,322.0,Manual?,Red pública,
2018.0,22,SAN MARTÍN,05,LAMAS,05,CUÑUMBUQUI,06540,00107,4,Granjas y Establos,Completa,Selva,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,3.0,0.0,0.0,300,250.0,Manual?,Río/riachuelo,
2018.0,22,SAN MARTÍN,05,LAMAS,05,CUÑUMBUQUI,06540,00107,4,Granjas y Establos,Completa,Selva,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,1.0,0.0,0.0,005,22.0,Manual?,Red pública,
2018.0,22,SAN MARTÍN,05,LAMAS,05,CUÑUMBUQUI,06540,00112,5,Granjas y Establos,Completa,Selva,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,2.0,0.0,108,90.0,Manual?,Manantial,
2018.0,22,SAN MARTÍN,05,LAMAS,05,CUÑUMBUQUI,06540,00118,7,Persona Natural,Completa,Selva,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,150,97.0,Automatico?,Manantial,
2018.0,22,SAN MARTÍN,05,LAMAS,05,CUÑUMBUQUI,06540,00121,8,Persona Natural,Completa,Selva,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,5.0,0.0,0.0,200,167.0,Manual?,Río/riachuelo,
2018.0,22,SAN MARTÍN,09,SAN MARTIN,03,CACATACHI,06545,00147,1,Granjas Avícolas,Completa,Selva,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,9.0,0.0,0.0,450,42000.0,Manual?,Río/riachuelo,
2018.0,22,SAN MARTÍN,09,SAN MARTIN,09,LA BANDA DE SHILCAYO,06560,00086,1,Granjas y Establos,Completa,Selva,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,085,69.0,Manual?,Red pública,
2018.0,22,SAN MARTÍN,09,SAN MARTIN,09,LA BANDA DE SHILCAYO,06560,00086,1,Granjas y Establos,Completa,Selva,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,003,300.0,Manual?,Red pública,
2018.0,22,SAN MARTÍN,09,SAN MARTIN,09,LA BANDA DE SHILCAYO,06561,00042,2,Granjas Avícolas,Completa,Selva,4.223076923076923,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,5.0,5.0,0.0,516,58884.0,Manual?,Río/riachuelo,
2018.0,22,SAN MARTÍN,09,SAN MARTIN,09,LA BANDA DE SHILCAYO,06561,00076,3,Granjas Avícolas,Completa,Selva,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,7.0,1.0,0.0,957,57413.0,Manual?,Río/riachuelo,
2018.0,22,SAN MARTÍN,09,SAN MARTIN,09,LA BANDA DE SHILCAYO,06563,00089,4,Granjas Avícolas,Completa,Selva,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,5.0,2.0,1.0,029,149786.0,Automatico?,Pozo,
2018.0,22,SAN MARTÍN,09,SAN MARTIN,08,JUAN GUERRA,06591,00072,3,Granjas y Establos,Completa,Selva,3.6873065015479876,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,10.0,1.0,0.0,840,700.0,Manual?,Red pública,
2018.0,22,SAN MARTÍN,09,SAN MARTIN,08,JUAN GUERRA,06591,00072,3,Granjas y Establos,Completa,Selva,3.6873065015479876,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,7.0,1.0,0.0,178,200.0,Manual?,Red pública,
2018.0,22,SAN MARTÍN,07,PICOTA,01,PICOTA,06617,00103,3,Granjas Avícolas,Completa,Selva,1.007936507936508,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,77.0,0.0,4.0,096,496055.0,Manual?,Río/riachuelo,
2018.0,22,SAN MARTÍN,07,PICOTA,01,PICOTA,06617,00103,3,Granjas Avícolas,Completa,Selva,1.007936507936508,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,2.0,1.0,0.0,667,86841.0,Manual?,Río/riachuelo,
2018.0,22,SAN MARTÍN,07,PICOTA,09,TINGO DE PONASA,06621,00021,1,Granjas y Establos,Completa,Selva,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,350,292.0,Manual?,Río/riachuelo,
2018.0,22,SAN MARTÍN,06,MARISCAL CACERES,01,JUANJUI,06749,00010,1,Persona Natural,Completa,Selva,1.0674157303370786,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,1.0,0.0,0.0,006,6.0,Manual?,Río/riachuelo,
2018.0,22,SAN MARTÍN,06,MARISCAL CACERES,01,JUANJUI,06749,00045,2,Granjas Avícolas,Completa,Selva,4.223076923076923,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,1.0,0.0,0.0,040,3000.0,Manual?,Red pública,
2018.0,22,SAN MARTÍN,02,BELLAVISTA,06,SAN RAFAEL,06809,00101,3,Empresa,Completa,Selva,7.315270935960592,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,1.0,0.0,0.0,006,14.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,04,CHEPEN,03,PUEBLO NUEVO,06965,00098,2,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,13.0,3.0,3.0,584,312000.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,04,CHEPEN,03,PUEBLO NUEVO,06967,00083,3,Granjas Avícolas,Completa,Costa,4.223076923076923,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,5.0,0.0,0.0,500,50000.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,04,CHEPEN,02,PACANGA,06977,00048,3,Granjas Avícolas,Completa,Costa,4.223076923076923,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,2.0,1.0,0.0,240,15000.0,Automatico?,Pozo,
2018.0,13,LA LIBERTAD,04,CHEPEN,02,PACANGA,06982,00083,7,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,70.0,5.0,5.0,000,5000.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,04,CHEPEN,02,PACANGA,06982,00083,7,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,8.0,0.0,1.0,200,120000.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,07,PACASMAYO,03,JEQUETEPEQUE,07015,00077,1,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,30.0,0.0,10.0,000,2500.0,Automatico?,Pozo,
2018.0,13,LA LIBERTAD,07,PACASMAYO,04,PACASMAYO,07045,00006,1,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,5.0,0.0,3.0,000,400000.0,Automatico?,Pozo,
2018.0,13,LA LIBERTAD,07,PACASMAYO,04,PACASMAYO,07045,00006,1,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,2.0,0.0,3.0,950,400000.0,Automatico?,Pozo,
2018.0,13,LA LIBERTAD,07,PACASMAYO,01,SAN PEDRO DE LLOC,07046,00001,1,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,7.0,3.0,1.0,100,120000.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,07,PACASMAYO,01,SAN PEDRO DE LLOC,07052,00081,3,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,173.0,8.0,37.0,440,4580000.0,Automatico?,Pozo,
2018.0,13,LA LIBERTAD,07,PACASMAYO,01,SAN PEDRO DE LLOC,07052,00081,3,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,6.0,0.0,1.0,440,220000.0,Automatico?,Pozo,
2018.0,13,LA LIBERTAD,02,ASCOPE,06,RAZURI,07055,00044,2,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,7.0,2.0,2.0,000,100000.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,02,ASCOPE,05,PAIJAN,07067,00132,1,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,5.0,0.0,0.0,015,600.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,02,ASCOPE,05,PAIJAN,07069,00010,2,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,4.0,1.0,1.0,000,320.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,02,ASCOPE,08,CASA GRANDE,07075,00053,3,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,64.0,0.0,13.0,165,3550.0,Automatico?,Pozo,
2018.0,13,LA LIBERTAD,02,ASCOPE,08,CASA GRANDE,07075,00053,3,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,27.0,0.0,0.0,516,500.0,Automatico?,Pozo,
2018.0,13,LA LIBERTAD,02,ASCOPE,01,ASCOPE,07076,00144,1,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,300.0,206.0,196.0,700,8500000.0,Automatico?,Pozo,
2018.0,13,LA LIBERTAD,02,ASCOPE,01,ASCOPE,07076,00144,1,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de reproductores padre de engorde,44.0,0.0,7.0,840,500000.0,Automatico?,Pozo,
2018.0,13,LA LIBERTAD,02,ASCOPE,02,CHICAMA,07084,00080,2,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,87.0,8.0,10.0,670,1000000.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,02,ASCOPE,07,SANTIAGO DE CAO,07097,00052,2,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,3.0,1.0,0.0,750,300.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,02,ASCOPE,07,SANTIAGO DE CAO,07097,00100,3,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,40.0,0.0,4.0,000,2000.0,Automatico?,Pozo,
2018.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07418,00040,1,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,18.0,0.0,60.0,250,45000.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07418,00040,1,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,24.0,2.0,45.0,000,3000000.0,Automatico?,Pozo,
2018.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07418,00069,2,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,4.0,0.0,0.0,500,70.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07418,00081,3,Empresa,Completa,Costa,7.315270935960592,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,1.0,0.0,0.0,240,60.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07418,00119,5,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,4.0,0.0,1.0,000,200.0,Automatico?,Pozo,
2018.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07419,00003,6,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,5.0,0.0,0.0,800,250.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07419,00003,6,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,048,3000.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07419,00023,7,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,5.0,1.0,2.0,500,200000.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07419,00026,8,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,15.0,0.0,2.0,500,249000.0,Automatico?,Pozo,
2018.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07419,00045,9,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,7.0,0.0,0.0,300,65.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07419,00056,10,Granjas Avícolas,Completa,Costa,4.223076923076923,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,1.0,0.0,0.0,088,3000.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07420,00066,12,Granjas Avícolas,Completa,Costa,4.223076923076923,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,3.0,0.0,0.0,300,29000.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07420,00074,13,Granjas Avícolas,Completa,Costa,4.223076923076923,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,4.0,0.0,0.0,080,15000.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07420,00080,15,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,14.0,3.0,1.0,000,300.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07420,00086,16,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,3.0,3.0,0.0,200,40.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07420,00086,16,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,1.0,0.0,0.0,010,500.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07420,00136,17,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,3.0,0.0,0.0,037,3000.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,01,TRUJILLO,06,LAREDO,07437,00062,1,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,10.0,4.0,1.0,050,210000.0,Automatico?,Pozo,
2018.0,13,LA LIBERTAD,01,TRUJILLO,06,LAREDO,07441,00090,2,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,13.0,0.0,1.0,573,156000.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,07449,00034,1,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,14.0,3.0,1.0,530,250.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,07449,00034,1,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,10.0,1.0,1.0,170,110000.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,01,TRUJILLO,07,MOCHE,07455,00047,1,Granjas y Establos,Completa,Costa,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,3.0,0.0,0.0,075,60.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,01,TRUJILLO,07,MOCHE,07457,00111,2,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,Pase,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,18.0,0.0,0.0,864,288.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,01,TRUJILLO,07,MOCHE,07457,00111,2,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,23.0,0.0,2.0,601,331000.0,Automatico?,Pozo,
2018.0,13,LA LIBERTAD,01,TRUJILLO,07,MOCHE,07457,00113,3,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,26.0,0.0,1.0,700,225000.0,Manual?,Pozo,
2018.0,13,LA LIBERTAD,01,TRUJILLO,09,SALAVERRY,07459,00034,2,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,50.0,0.0,15.0,500,3000.0,Manual?,Cisterna,
2018.0,13,LA LIBERTAD,01,TRUJILLO,09,SALAVERRY,07459,00035,3,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,19.0,0.0,35.0,310,2600.0,Automatico?,Red pública,
