ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P224A_N,P224B_NOM,P224B_COD,P224B_TIPO,P224D_SUP_1,P224D_SUP_2,P224E_1,P224E_2,P224E_3,P224E_4,P224E_5,P224E_6,P224E_7,OMICAP200_00
2022.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00531,00034,5,Completa,Sierra,Sierra Norte,85.61041666666668,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612.0,Transitorio,0.0,500,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00531,00034,5,Completa,Sierra,Sierra Norte,85.61041666666668,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,PAPA BLANCA,2612.0,Transitorio,1.0,250,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00531,00034,5,Completa,Sierra,Sierra Norte,85.61041666666668,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,3.0,OCA,2608.0,Transitorio,0.0,500,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00531,00034,5,Completa,Sierra,Sierra Norte,85.61041666666668,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,3.0,OLLUCO,2609.0,Transitorio,0.0,500,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00531,00056,7,Completa,Sierra,Sierra Norte,85.61041666666668,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612.0,Transitorio,0.0,500,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00531,00064,8,Completa,Sierra,Sierra Norte,85.61041666666668,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612.0,Transitorio,0.0,350,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00531,00064,8,Completa,Sierra,Sierra Norte,85.61041666666668,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,ARVEJA,2901.0,Transitorio,0.0,300,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00531,00067,9,Completa,Sierra,Sierra Norte,85.61041666666668,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612.0,Transitorio,0.0,060,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00531,00092,11,Completa,Sierra,Sierra Norte,85.61041666666668,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612.0,Transitorio,0.0,160,Pase,Fue afectada por inundaciones,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00531,00100,12,Completa,Sierra,Sierra Norte,85.61041666666668,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612.0,Transitorio,0.0,200,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00531,00105,13,Completa,Sierra,Sierra Norte,85.61041666666668,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113.0,Transitorio,0.0,500,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Fue afectada por sequía,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00531,00113,14,Completa,Sierra,Sierra Norte,85.61041666666668,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,ARVEJA,2901.0,Transitorio,0.0,250,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00531,00114,15,Completa,Sierra,Sierra Norte,85.61041666666668,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612.0,Transitorio,0.0,240,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00531,00114,15,Completa,Sierra,Sierra Norte,85.61041666666668,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,PAPA BLANCA,2612.0,Transitorio,0.0,750,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00563,00025,3,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,3.0,PALTO,1162.0,Permanente de cosecha estacional,0.0,003,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00563,00039,4,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,Transitorio,0.0,500,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00563,00053,6,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,ARVEJA,2901.0,Transitorio,0.0,200,Pase,Pase,Pase,Pase,Pase,Pase,Otro,
2022.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00584,00055,6,Completa,Sierra,Sierra Norte,85.61041666666665,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,OCA,2608.0,Transitorio,0.0,050,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00595,00138,14,Completa,Sierra,Sierra Norte,91.72544642857143,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,ARVEJA,2901.0,Transitorio,1.0,000,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00663,00025,2,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108.0,Transitorio,0.0,250,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00663,00025,2,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,10.0,MAIZ AMILACEO,2108.0,Transitorio,0.0,040,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00663,00047,8,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108.0,Transitorio,0.0,030,Pase,Pase,Pase,Pase,Pase,Pase,Otro,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00673,00086,11,Completa,Sierra,Sierra Norte,85.61041666666668,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,2.0,MAIZ AMILACEO,2108.0,Transitorio,0.0,250,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Otro,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00705,00003,1,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,FRIJOL BLANCO,2907.0,Transitorio,0.0,250,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00705,00003,1,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108.0,Transitorio,0.0,250,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00705,00003,1,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,4.0,MAIZ AMILACEO,2108.0,Transitorio,0.0,250,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00705,00003,1,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,4.0,FRIJOL BLANCO,2907.0,Transitorio,0.0,250,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00705,00003,1,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,7.0,ARVEJA,2901.0,Transitorio,0.0,250,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00705,00003,1,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,8.0,ARVEJA,2901.0,Transitorio,1.0,000,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00705,00003,1,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,8.0,MAIZ AMILACEO,2108.0,Transitorio,1.0,000,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00705,00003,1,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,9.0,FRIJOL BLANCO,2907.0,Transitorio,0.0,350,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00705,00003,1,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,9.0,MAIZ AMILACEO,2108.0,Transitorio,0.0,400,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00705,00003,1,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,10.0,MAIZ AMILACEO,2108.0,Transitorio,0.0,750,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00705,00003,1,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,10.0,FRIJOL BLANCO,2907.0,Transitorio,0.0,750,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00705,00003,1,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,12.0,MAIZ AMILACEO,2108.0,Transitorio,0.0,750,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00705,00009,3,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,4.0,MAIZ AMILACEO,2108.0,Transitorio,0.0,500,Pase,Pase,Pase,Pase,Pase,Pase,Otro,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00705,00012,4,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108.0,Transitorio,0.0,500,Pase,Pase,Pase,Pase,Pase,Pase,Otro,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00705,00012,4,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,4.0,MAIZ AMILACEO,2108.0,Transitorio,0.0,500,Pase,Pase,Pase,Pase,Pase,Pase,Otro,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00705,00013,5,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,Transitorio,0.0,500,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00705,00013,5,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,ARVEJA,2901.0,Transitorio,0.0,500,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00705,00013,5,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,3.0,FRIJOL RAYADO,2932.0,Transitorio,0.0,125,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00705,00013,5,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,3.0,HABA,2942.0,Transitorio,0.0,125,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00705,00013,5,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108.0,Transitorio,0.0,250,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00705,00048,12,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,ARVEJA,2901.0,Transitorio,0.0,010,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00705,00068,13,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,ARVEJA,2901.0,Transitorio,0.0,040,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00705,00073,15,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,5.0,MAIZ AMILACEO,2108.0,Transitorio,0.0,500,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00726,00091,13,Completa,Sierra,Sierra Norte,91.72544642857143,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,Transitorio,0.0,050,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00726,00091,13,Completa,Sierra,Sierra Norte,91.72544642857143,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,ARVEJA,2901.0,Transitorio,0.0,050,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00726,00091,13,Completa,Sierra,Sierra Norte,91.72544642857143,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108.0,Transitorio,0.0,200,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00726,00091,13,Completa,Sierra,Sierra Norte,91.72544642857143,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108.0,Transitorio,0.0,200,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00736,00014,1,Completa,Sierra,Sierra Norte,85.61041666666668,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,Transitorio,0.0,500,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,04,MORROPON,01,CHULUCANAS,00760,00138,13,Completa,Costa,Costa Norte,107.11746031746031,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMARILLO DURO,2107.0,Transitorio,0.0,250,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,
2022.0,20,PIURA,04,MORROPON,01,CHULUCANAS,00788,00007,1,Completa,Costa,Costa Norte,133.8968253968254,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,3.0,SOYA,2829.0,Transitorio,0.0,550,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,04,MORROPON,01,CHULUCANAS,00802,00082,8,Completa,Costa,Costa Norte,107.11746031746031,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,YUCA,2620.0,Transitorio,2.0,800,Pase,Pase,Pase,Pase,Pase,Pase,Otro,
2022.0,20,PIURA,08,SECHURA,04,CRISTO NOS VALGA,01281,00047,6,Completa,Costa,Costa Norte,107.11746031746033,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,ALGODON,2803.0,Transitorio,1.0,250,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,20,PIURA,08,SECHURA,04,CRISTO NOS VALGA,01281,00047,6,Completa,Costa,Costa Norte,107.11746031746033,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,Transitorio,1.0,250,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,14,LAMBAYEQUE,03,LAMBAYEQUE,08,OLMOS,01303,00029,6,Completa,Costa,Costa Norte,54.17287784679089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620.0,Transitorio,0.0,300,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,14,LAMBAYEQUE,03,LAMBAYEQUE,10,SALAS,01349,00086,10,Completa,Costa,Costa Norte,50.56135265700483,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,Transitorio,0.0,500,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,
2022.0,14,LAMBAYEQUE,03,LAMBAYEQUE,09,PACORA,01388,00012,1,Completa,Costa,Costa Norte,50.56135265700483,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,LENTEJA,2944.0,Transitorio,2.0,000,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,
2022.0,14,LAMBAYEQUE,03,LAMBAYEQUE,09,PACORA,01388,00090,9,Completa,Costa,Costa Norte,50.56135265700483,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,Transitorio,1.0,000,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,
2022.0,14,LAMBAYEQUE,03,LAMBAYEQUE,09,PACORA,01388,00106,11,Completa,Costa,Costa Norte,50.56135265700483,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,Transitorio,0.0,500,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,
2022.0,14,LAMBAYEQUE,03,LAMBAYEQUE,09,PACORA,01388,00106,11,Completa,Costa,Costa Norte,50.56135265700483,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,LENTEJA,2944.0,Transitorio,0.0,500,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,
2022.0,14,LAMBAYEQUE,03,LAMBAYEQUE,09,PACORA,01388,00131,13,Completa,Costa,Costa Norte,50.56135265700483,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,Transitorio,0.0,250,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,
2022.0,14,LAMBAYEQUE,03,LAMBAYEQUE,12,TUCUME,01441,00035,4,Completa,Costa,Costa Norte,50.56135265700483,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,AJI,2302.0,Transitorio,0.0,625,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01447,00040,3,Completa,Costa,Costa Norte,68.94729907773386,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,4.0,MAIZ AMARILLO DURO,2107.0,Transitorio,0.0,500,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01480,00088,8,Completa,Costa,Costa Norte,58.34002229654402,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,Transitorio,0.0,290,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Fue afectada por sequía,Pase,
2022.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01480,00122,11,Completa,Costa,Costa Norte,58.34002229654402,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,Transitorio,0.0,400,Pase,Pase,Pase,Pase,Pase,Pase,Otro,
2022.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01500,00098,13,Completa,Costa,Costa Norte,50.56135265700483,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,FRIJOL DE PALO,2914.0,Transitorio,2.0,000,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01506,00045,5,Completa,Costa,Costa Norte,54.17287784679089,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,MAIZ AMARILLO DURO,2107.0,Transitorio,0.0,100,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01589,00012,1,Completa,Sierra,Sierra Norte,25.43921568627451,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMARILLO DURO,2107.0,Transitorio,0.0,190,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,
2022.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01609,00134,10,Completa,Sierra,Sierra Norte,29.35294117647059,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,CAFE PERGAMINO,1203.0,Permanente de cosecha estacional,0.0,500,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01618,00111,13,Completa,Sierra,Sierra Norte,25.43921568627451,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612.0,Transitorio,0.0,250,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01621,00007,3,Completa,Sierra,Sierra Norte,27.2563025210084,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,Transitorio,0.0,250,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,
2022.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01621,00009,4,Completa,Sierra,Sierra Norte,27.2563025210084,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,Transitorio,0.0,100,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,
2022.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01628,00088,10,Completa,Sierra,Sierra Norte,25.43921568627451,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,OCA,2608.0,Transitorio,0.0,250,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
2022.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01628,00088,10,Completa,Sierra,Sierra Norte,25.43921568627451,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,OLLUCO,2609.0,Transitorio,0.0,250,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,
