ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P229C,P204_NOM_200C,P204_COD_200C,P229C_NOM,P229C_COD,P229D_CANT_ENT,P229D_CANT_DEC,P229D_UM,P229D_UM_COD,P229_EQUIV,P229E_1_CANT_ENT,P229E_1_CANT_DEC,P229E_PREC_ENT,P229E_PREC_DEC,P229E_VAL,P229E_2_ENT,P229E_2_DEC,P229E_3_ENT,P229E_3_DEC,OMICAP200_02
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00339,00087,14,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,5.0,000,SACO,19,50.0,0.0,000,,,,5.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00339,00087,14,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,TRIGO,2113,HARINA DE TRIGO,4118.0,2.0,750,LATA,13,15.0,0.0,000,,,,2.0,750,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00004,1,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,2.0,500,LATA,13,15.0,0.0,000,,,,2.0,500,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00019,2,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,2.0,000,QUINTAL,18,50.0,0.0,000,,,,2.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00019,2,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,0.0,500,QUINTAL,18,50.0,0.0,000,,,,0.0,500,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00025,3,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,2.0,000,QUINTAL,18,50.0,0.0,000,,,,2.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00025,3,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,2.0,000,QUINTAL,18,50.0,0.0,000,,,,2.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00025,3,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,TRIGO,2113,HARINA DE TRIGO,4118.0,2.0,000,QUINTAL,18,50.0,0.0,000,,,,2.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00044,4,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,4.0,200,LATA,13,15.0,0.0,000,,,,4.0,200,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00044,4,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,2.0,000,LATA,13,15.0,0.0,000,,,,2.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00044,4,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,TRIGO,2113,HARINA DE TRIGO,4118.0,1.0,500,LATA,13,15.0,0.0,000,,,,1.0,500,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00061,5,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,1.0,000,QUINTAL,18,50.0,0.0,000,,,,1.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00067,6,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,2.0,000,ARROBA,01,11.5,0.0,000,,,,2.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00067,6,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,1.0,000,QUINTAL,18,50.0,0.0,000,,,,1.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00067,6,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,1.0,000,QUINTAL,18,50.0,0.0,000,,,,1.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00090,8,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,6.0,000,QUINTAL,18,50.0,0.0,000,,,,6.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00091,9,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,3.0,000,ARROBA,01,11.5,0.0,000,,,,3.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00122,11,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,5.0,000,LATA,13,15.0,0.0,000,,,,5.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00122,11,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,2.0,750,LATA,13,15.0,0.0,000,,,,2.0,750,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00135,12,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,2.0,000,ARROBA,01,11.5,0.0,000,,,,2.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00135,12,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,4.0,000,LATA,13,15.0,0.0,000,,,,4.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00149,13,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,1.0,500,QUINTAL,18,50.0,0.0,000,,,,1.0,500,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00149,13,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,1.0,000,SACO,19,105.0,0.0,000,,,,1.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00163,14,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,2.0,000,QUINTAL,18,50.0,0.0,000,,,,2.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00163,14,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,3.0,000,LATA,13,15.0,0.0,000,,,,3.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00163,14,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,2.0,000,LATA,13,15.0,0.0,000,,,,2.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,07,PAIMAS,00372,00136,12,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,GUARAPO,4111.0,30.0,000,LATA,13,18.0,29.0,000,40.0,00,1160.0,1.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,08,SAPILLICA,00390,00039,4,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,45.0,000,KILO,12,1.0,0.0,000,,,,45.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,08,SAPILLICA,00390,00048,5,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,35.0,000,KILO,12,1.0,0.0,000,,,,35.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,08,SAPILLICA,00390,00124,12,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,60.0,000,KILO,12,1.0,0.0,000,,,,60.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,08,SAPILLICA,00390,00145,14,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,40.0,000,KILO,12,1.0,20.0,000,2.0,00,40.0,20.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,08,SAPILLICA,00397,00028,5,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,2.0,000,QUINTAL,18,46.0,0.0,000,,,,2.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,08,SAPILLICA,00397,00034,6,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,1.0,000,QUINTAL,18,46.0,0.0,000,,,,1.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,08,SAPILLICA,00397,00063,11,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,3.0,000,QUINTAL,18,46.0,0.0,000,,,,3.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00014,2,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,18.0,000,KILO,12,1.0,0.0,000,,,,18.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00035,5,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,98.0,000,KILO,12,1.0,0.0,000,,,,98.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00037,6,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,22.0,000,KILO,12,1.0,0.0,000,,,,22.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00037,6,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,120.0,000,KILO,12,1.0,0.0,000,,,,120.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00064,10,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,195.0,000,KILO,12,1.0,0.0,000,,,,195.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00064,10,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,23.0,000,KILO,12,1.0,0.0,000,,,,23.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00074,11,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,23.0,000,KILO,12,1.0,0.0,000,,,,23.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00086,12,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,147.0,000,KILO,12,1.0,0.0,000,,,,147.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00090,13,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,47.0,000,KILO,12,1.0,0.0,000,,,,47.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00096,14,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,73.0,000,KILO,12,1.0,0.0,000,,,,73.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00423,00068,8,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,3.0,000,QUINTAL,18,50.0,2.0,000,120.0,00,240.0,1.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00423,00091,10,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,"CAÑA DE AZUCAR PARA CHANCACA, MAIZ AMILACEO","2809,2108",CHANCACA,4106.0,1.0,000,QUINTAL,18,50.0,0.0,000,,,,1.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00423,00091,10,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,0.0,500,LATA,13,15.0,0.0,000,,,,0.0,500,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00423,00097,12,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,22.0,000,QUINTAL,18,50.0,15.0,000,130.0,00,1950.0,7.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00423,00104,13,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106.0,1.0,000,QUINTAL,18,50.0,0.0,000,,,,1.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00004,1,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,23.0,000,KILO,12,1.0,0.0,000,,,,23.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00021,3,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,72.0,000,KILO,12,1.0,0.0,000,,,,72.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00021,3,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,23.0,000,KILO,12,1.0,0.0,000,,,,23.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00041,5,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,4.0,000,KILO,12,1.0,0.0,000,,,,4.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00049,6,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,43.0,000,KILO,12,1.0,0.0,000,,,,43.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00079,9,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,23.0,000,KILO,12,1.0,0.0,000,,,,23.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00079,9,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,23.0,000,KILO,12,1.0,0.0,000,,,,23.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00089,10,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,48.0,000,KILO,12,1.0,0.0,000,,,,48.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00089,10,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,32.0,000,KILO,12,1.0,0.0,000,,,,32.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00098,11,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,105.0,000,KILO,12,1.0,0.0,000,,,,105.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00098,11,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,97.0,000,KILO,12,1.0,0.0,000,,,,97.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00109,12,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,12.0,000,KILO,12,1.0,0.0,000,,,,12.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00109,12,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,8.0,000,KILO,12,1.0,0.0,000,,,,8.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00117,13,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,27.0,000,KILO,12,1.0,0.0,000,,,,27.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00434,00001,1,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,1.0,500,LATA,13,15.0,0.0,000,,,,1.0,500,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00434,00006,2,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,1.0,750,QUINTAL,18,50.0,0.0,000,,,,1.0,750,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00434,00013,3,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,5.0,000,LATA,13,15.0,0.0,000,,,,5.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00434,00013,3,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,2.0,000,LATA,13,15.0,0.0,000,,,,2.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00434,00025,4,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,5.0,000,QUINTAL,18,50.0,0.0,000,,,,5.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00434,00025,4,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,2.0,500,QUINTAL,18,50.0,0.0,000,,,,2.0,500,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00434,00035,5,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,6.0,000,QUINTAL,18,50.0,0.0,000,,,,6.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00434,00035,5,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,2.0,500,QUINTAL,18,50.0,0.0,000,,,,2.0,500,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00434,00047,6,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,2.0,000,QUINTAL,18,50.0,0.0,000,,,,2.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00434,00047,6,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,2.0,000,QUINTAL,18,50.0,0.0,000,,,,2.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00434,00060,7,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,5.0,000,LATA,13,15.0,0.0,000,,,,5.0,000,0.0,000,
2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00434,00060,7,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,2.0,000,LATA,13,15.0,0.0,000,,,,2.0,000,0.0,000,
