ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,TipoMuestra,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P231_N,P231_NOM,P231_COD,P233_1,P233_2,P233_3,OMICAP200_02
2014.0,Piura,PIURA,02,AYABACA,05,MONTERO,00357,00026,4,,Muestral,Completa,COSTA,COSTA NORTE,124.6625615764,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,MAIZ MOTE (PELADO),4122.0,Pase,Consumo del hogar,Pase,00
2014.0,Piura,PIURA,02,AYABACA,05,MONTERO,00357,00036,5,,Muestral,Completa,COSTA,COSTA NORTE,124.6625615764,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,02,AYABACA,05,MONTERO,00357,00054,7,,Muestral,Completa,COSTA,COSTA NORTE,124.6625615764,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,02,AYABACA,05,MONTERO,00357,00071,9,,Muestral,Completa,COSTA,COSTA NORTE,124.6625615764,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,02,AYABACA,05,MONTERO,00357,00075,10,,Muestral,Completa,COSTA,COSTA NORTE,124.6625615764,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,02,AYABACA,05,MONTERO,00357,00075,10,,Muestral,Completa,COSTA,COSTA NORTE,124.6625615764,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,CHANCACA,4106.0,Venta,Consumo del hogar,Pase,00
2014.0,Piura,PIURA,02,AYABACA,05,MONTERO,00357,00081,11,,Muestral,Completa,COSTA,COSTA NORTE,124.6625615764,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,02,AYABACA,05,MONTERO,00357,00081,11,,Muestral,Completa,COSTA,COSTA NORTE,124.6625615764,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,PANCA DE CHOCLO,4129.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,02,AYABACA,08,SAPILLICA,00386,00001,1,,Muestral,Completa,COSTA,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,02,AYABACA,06,PACAIPAMPA,00426,00061,6,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,02,AYABACA,06,PACAIPAMPA,00426,00104,10,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,02,AYABACA,06,PACAIPAMPA,00426,00125,12,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,02,AYABACA,06,PACAIPAMPA,00430,00053,5,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,02,AYABACA,02,FRIAS,00463,00042,6,,Muestral,Completa,COSTA,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,02,AYABACA,02,FRIAS,00463,00050,7,,Muestral,Completa,COSTA,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,02,AYABACA,02,FRIAS,00463,00050,7,,Muestral,Completa,COSTA,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,02,AYABACA,02,FRIAS,00463,00063,8,,Muestral,Completa,COSTA,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,02,AYABACA,02,FRIAS,00463,00090,11,,Muestral,Completa,COSTA,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,02,AYABACA,02,FRIAS,00463,00100,12,,Muestral,Completa,COSTA,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,02,AYABACA,02,FRIAS,00463,00109,13,,Muestral,Completa,COSTA,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,02,AYABACA,02,FRIAS,00463,00117,14,,Muestral,Completa,COSTA,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHANCACA,4106.0,Pase,Consumo del hogar,Pase,00
2014.0,Piura,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00487,00077,13,,Muestral,Completa,SIERRA,SIERRA NORTE,85.6104166667,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00492,00057,5,,Muestral,Completa,SIERRA,SIERRA NORTE,93.3931818182,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,PANCA DE CHOCLO,4129.0,Venta,Pase,Pase,00
2014.0,Piura,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00492,00057,5,,Muestral,Completa,SIERRA,SIERRA NORTE,93.3931818182,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00511,00004,1,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00511,00008,2,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Piura,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00511,00030,4,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00511,00034,5,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Pase,00
2014.0,Piura,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00511,00051,6,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00511,00082,8,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00511,00083,9,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00511,00110,10,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00511,00113,11,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00511,00136,13,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00511,00141,14,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,07,SONDOR,00566,00009,3,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,07,SONDOR,00566,00020,4,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,07,SONDOR,00566,00031,5,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,07,SONDOR,00566,00039,7,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,07,SONDOR,00566,00051,8,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,07,SONDOR,00566,00058,9,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,07,SONDOR,00566,00068,10,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,07,SONDOR,00566,00076,11,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,07,SONDOR,00566,00085,12,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,AGUARDIENTE (CAÑAZO),4103.0,Venta,Pase,Pase,00
2014.0,Piura,PIURA,03,HUANCABAMBA,07,SONDOR,00566,00097,13,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,07,SONDOR,00566,00107,14,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,07,SONDOR,00568,00002,1,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,PANCA DE CHOCLO,4129.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,07,SONDOR,00568,00039,5,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,PANCA DE CHOCLO,4129.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,07,SONDOR,00568,00039,5,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,07,SONDOR,00578,00108,12,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHANCACA,4106.0,Pase,Consumo del hogar,Pase,00
2014.0,Piura,PIURA,03,HUANCABAMBA,08,SONDORILLO,00599,00005,1,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,08,SONDORILLO,00599,00013,2,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,08,SONDORILLO,00599,00031,4,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,08,SONDORILLO,00599,00064,8,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,08,SONDORILLO,00599,00068,9,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,08,SONDORILLO,00599,00081,10,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,08,SONDORILLO,00599,00092,11,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,08,SONDORILLO,00599,00106,13,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,02,CANCHAQUE,00614,00127,14,,Muestral,Completa,COSTA,COSTA NORTE,124.6625615764,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00661,00007,1,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHANCACA,4106.0,Pase,Consumo del hogar,Pase,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00661,00022,4,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHANCACA,4106.0,Venta,Consumo del hogar,Pase,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00661,00070,12,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHANCACA,4106.0,Pase,Consumo del hogar,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00667,00002,1,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHANCACA,4106.0,Venta,Consumo del hogar,Pase,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00667,00002,1,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,AGUARDIENTE (CAÑAZO),4103.0,Venta,Pase,Pase,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00667,00011,2,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHANCACA,4106.0,Venta,Consumo del hogar,Pase,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00667,00013,3,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHANCACA,4106.0,Venta,Consumo del hogar,Pase,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00667,00030,5,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHANCACA,4106.0,Venta,Consumo del hogar,Pase,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00667,00093,12,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHANCACA,4106.0,Venta,Consumo del hogar,Pase,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00667,00109,14,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHANCACA,4106.0,Venta,Consumo del hogar,Pase,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00667,00109,14,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,2.0,AGUARDIENTE (CAÑAZO),4103.0,Venta,Pase,Pase,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00681,00073,11,,Muestral,Completa,SIERRA,SIERRA NORTE,79.025,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00682,00006,2,,Muestral,Completa,SIERRA,SIERRA NORTE,85.6104166667,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00682,00032,4,,Muestral,Completa,SIERRA,SIERRA NORTE,85.6104166667,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00682,00086,10,,Muestral,Completa,SIERRA,SIERRA NORTE,85.6104166667,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00682,00098,11,,Muestral,Completa,SIERRA,SIERRA NORTE,85.6104166667,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00682,00124,14,,Muestral,Completa,SIERRA,SIERRA NORTE,85.6104166667,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00708,00083,9,,Muestral,Completa,SIERRA,SIERRA NORTE,102.7325,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,HARINA DE TRIGO,4118.0,Venta,Pase,Pase,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00708,00084,10,,Muestral,Completa,SIERRA,SIERRA NORTE,102.7325,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00709,00014,2,,Muestral,Completa,SIERRA,SIERRA NORTE,79.025,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00709,00039,5,,Muestral,Completa,SIERRA,SIERRA NORTE,79.025,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00709,00078,10,,Muestral,Completa,SIERRA,SIERRA NORTE,79.025,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00709,00115,14,,Muestral,Completa,SIERRA,SIERRA NORTE,79.025,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00722,00112,8,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00722,00155,14,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00726,00013,2,,Muestral,Completa,SIERRA,SIERRA NORTE,73.3803571429,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHANCACA,4106.0,Venta,Consumo del hogar,Pase,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00736,00002,1,,Muestral,Completa,SIERRA,SIERRA NORTE,102.7325,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00736,00016,2,,Muestral,Completa,SIERRA,SIERRA NORTE,102.7325,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00736,00053,4,,Muestral,Completa,SIERRA,SIERRA NORTE,102.7325,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00736,00079,5,,Muestral,Completa,SIERRA,SIERRA NORTE,102.7325,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,03,HUANCABAMBA,04,HUARMACA,00736,00152,7,,Muestral,Completa,SIERRA,SIERRA NORTE,102.7325,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,04,MORROPON,01,CHULUCANAS,00759,00050,4,,Muestral,Completa,COSTA,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,Agricola,pase,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,04,MORROPON,01,CHULUCANAS,00759,00082,9,,Muestral,Completa,COSTA,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,04,MORROPON,01,CHULUCANAS,00759,00110,12,,Muestral,Completa,COSTA,COSTA NORTE,134.2519893899,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,04,MORROPON,01,CHULUCANAS,00800,00003,2,,Muestral,Completa,COSTA,COSTA NORTE,124.6625615764,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Pase,Pase,Otros,00
2014.0,Piura,PIURA,04,MORROPON,01,CHULUCANAS,00800,00047,9,,Muestral,Completa,COSTA,COSTA NORTE,124.6625615764,Pequeños y medianos productores/as agropecuarios/as,Agricola,Pecuaria,1.0,CHALA DE MAIZ,4105.0,Venta,Pase,Otros,00
