ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P229G_N,P204_NOM_200D,P204_COD_200D,P229G_NOM,P229G_COD,P229H_CANT_ENT,P229H_CANT_DEC,P229H_UM,P229H_UM_COD,P229H_EQUIV,P229I_1_CANT_ENT,P229I_1_CANT_DEC,P229I_PREC_ENT,P229I_PREC_DEC,P229I_VAL,P229I_1_PRE_KG,P229I_2_ENT,P229I_2_DEC,P229I_3_ENT,P229I_3_DEC,OMICAP200_03
2022.0,20,PIURA,06,SULLANA,01,SULLANA,00221,00045,9,Completa,Costa,Costa Norte,107.11746031746031,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,FRIJOL CAUPI GRANO SECO,2521.0,RASTROJO DE FRIJOL,4134.0,3.0,000,TONELADA,22,1000.0,0.0,000,,,,,1.0,000,2.0,000,
2022.0,20,PIURA,06,SULLANA,01,SULLANA,00221,00064,12,Completa,Costa,Costa Norte,107.11746031746031,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,800.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,800.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,10,SUYO,00250,00029,6,Completa,Costa,Costa Norte,114.76870748299321,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,300.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,300.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,10,SUYO,00250,00054,9,Completa,Costa,Costa Norte,114.76870748299321,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,5.0,000,TONELADA,22,1000.0,5.0,000,300.0,00,1500.0,0.3,0.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,10,SUYO,00250,00058,11,Completa,Costa,Costa Norte,114.76870748299321,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,1.0,000,TONELADA,22,1000.0,0.0,000,,,,,1.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,10,SUYO,00250,00071,13,Completa,Costa,Costa Norte,114.76870748299321,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,2000.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,2000.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,10,SUYO,00250,00075,14,Completa,Costa,Costa Norte,114.76870748299321,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,300.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,300.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,10,SUYO,00250,00080,15,Completa,Costa,Costa Norte,114.76870748299321,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,1250.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,1250.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,01,AYABACA,00294,00001,1,Completa,Sierra,Sierra Norte,85.61041666666665,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,200.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,200.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,01,AYABACA,00294,00017,3,Completa,Sierra,Sierra Norte,85.61041666666665,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,80.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,80.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,01,AYABACA,00294,00021,4,Completa,Sierra,Sierra Norte,85.61041666666665,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,200.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,0.0,000,200.0,000,
2022.0,20,PIURA,02,AYABACA,01,AYABACA,00294,00025,5,Completa,Sierra,Sierra Norte,85.61041666666665,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,100.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,100.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,01,AYABACA,00294,00075,7,Completa,Sierra,Sierra Norte,85.61041666666665,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,80.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,80.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,01,AYABACA,00294,00119,10,Completa,Sierra,Sierra Norte,85.61041666666665,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,250.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,250.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,01,AYABACA,00294,00120,11,Completa,Sierra,Sierra Norte,85.61041666666665,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,300.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,300.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,01,AYABACA,00294,00149,15,Completa,Sierra,Sierra Norte,85.61041666666665,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,600.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,300.0,000,300.0,000,
2022.0,20,PIURA,02,AYABACA,01,AYABACA,00305,00024,4,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,90.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,90.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,01,AYABACA,00305,00037,8,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,320.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,320.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,01,AYABACA,00305,00094,9,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,130.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,130.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,01,AYABACA,00305,00115,15,Completa,Sierra,Sierra Norte,98.78124999999999,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,90.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,90.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,01,AYABACA,00315,00113,7,Completa,Sierra,Sierra Norte,91.72544642857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,1.0,000,QUINTAL,18,50.0,0.0,000,,,,,1.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,01,AYABACA,00326,00008,1,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,5.0,000,QUINTAL,18,46.0,0.0,000,,,,,5.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,01,AYABACA,00336,00081,5,Completa,Sierra,Sierra Norte,91.72544642857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,MONTON,42,20.0,0.0,000,,,,,10.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,05,MONTERO,00352,00010,2,Completa,Costa,Costa Norte,107.11746031746031,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,60.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,0.0,000,60.0,000,
2022.0,20,PIURA,02,AYABACA,05,MONTERO,00352,00042,5,Completa,Costa,Costa Norte,107.11746031746031,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,25.0,000,KILOGRAMO,12,1.0,25.0,000,0.0,20,5.0,0.2,0.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,08,SAPILLICA,00380,00005,1,Completa,Costa,Costa Norte,107.11746031746031,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,700.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,0.0,000,700.0,000,
2022.0,20,PIURA,02,AYABACA,08,SAPILLICA,00380,00006,2,Completa,Costa,Costa Norte,107.11746031746031,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,800.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,800.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,08,SAPILLICA,00380,00019,5,Completa,Costa,Costa Norte,107.11746031746031,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,800.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,800.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,08,SAPILLICA,00380,00033,6,Completa,Costa,Costa Norte,107.11746031746031,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,600.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,600.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,08,SAPILLICA,00380,00077,13,Completa,Costa,Costa Norte,107.11746031746031,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,1000.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,0.0,000,1000.0,000,
2022.0,20,PIURA,02,AYABACA,08,SAPILLICA,00394,00002,1,Completa,Costa,Costa Norte,114.7687074829932,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,QUINTAL,18,50.0,20.0,000,7.0,50,150.0,0.15,0.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,08,SAPILLICA,00394,00006,2,Completa,Costa,Costa Norte,114.7687074829932,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,4.0,000,QUINTAL,18,50.0,0.0,000,,,,,0.0,000,4.0,000,
2022.0,20,PIURA,02,AYABACA,08,SAPILLICA,00394,00025,4,Completa,Costa,Costa Norte,114.7687074829932,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,8.0,000,QUINTAL,18,50.0,0.0,000,,,,,8.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,08,SAPILLICA,00394,00037,6,Completa,Costa,Costa Norte,114.7687074829932,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,8.0,000,QUINTAL,18,50.0,0.0,000,,,,,8.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,08,SAPILLICA,00394,00038,7,Completa,Costa,Costa Norte,114.7687074829932,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,3.0,000,QUINTAL,18,50.0,0.0,000,,,,,3.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,08,SAPILLICA,00394,00081,12,Completa,Costa,Costa Norte,114.7687074829932,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,6.0,000,QUINTAL,18,50.0,0.0,000,,,,,6.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,08,SAPILLICA,00394,00102,14,Completa,Costa,Costa Norte,114.7687074829932,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,200.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,200.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,08,SAPILLICA,00394,00121,15,Completa,Costa,Costa Norte,114.7687074829932,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,14.0,000,QUINTAL,18,50.0,14.0,000,4.0,00,56.0,0.08,0.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,04,LAGUNAS,00401,00065,5,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,3.0,000,QUINTAL,18,50.0,0.0,000,,,,,0.0,000,3.0,000,
2022.0,20,PIURA,02,AYABACA,04,LAGUNAS,00401,00073,6,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,8.0,000,QUINTAL,18,50.0,0.0,000,,,,,8.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,04,LAGUNAS,00401,00077,7,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,15.0,000,ARROBA,01,11.5,0.0,000,,,,,15.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,04,LAGUNAS,00401,00090,8,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,375.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,375.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,04,LAGUNAS,00401,00101,10,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,8.0,000,QUINTAL,18,50.0,0.0,000,,,,,8.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,04,LAGUNAS,00401,00108,11,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,6.0,000,QUINTAL,18,50.0,0.0,000,,,,,6.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,04,LAGUNAS,00401,00112,12,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,6.0,000,QUINTAL,18,50.0,0.0,000,,,,,0.0,000,6.0,000,
2022.0,20,PIURA,02,AYABACA,04,LAGUNAS,00401,00121,14,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,12.0,000,QUINTAL,18,50.0,0.0,000,,,,,12.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,04,LAGUNAS,00401,00121,14,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,5.0,000,QUINTAL,18,50.0,0.0,000,,,,,5.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,04,LAGUNAS,00401,00121,14,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,ARVEJA GRANO SECO,2501.0,RASTROJO DE ARVEJA,4132.0,5.0,000,QUINTAL,18,50.0,0.0,000,,,,,5.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,04,LAGUNAS,00401,00121,14,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,FRIJOL CABALLERO GRANO SECO,2518.0,RASTROJO DE FRIJOL,4134.0,5.0,000,QUINTAL,18,50.0,0.0,000,,,,,5.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00422,00006,1,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,480.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,0.0,000,480.0,000,
2022.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00422,00015,2,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,400.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,400.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00422,00030,5,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,630.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,630.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00422,00032,6,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,530.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,530.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00422,00033,7,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,320.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,320.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00422,00036,8,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,4.0,000,QUINTAL,18,46.0,0.0,000,,,,,0.0,000,4.0,000,
2022.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00422,00062,11,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,640.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,640.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00422,00070,12,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,320.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,320.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00422,00074,13,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,500.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,500.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00422,00084,14,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,300.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,300.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00422,00089,15,Completa,Sierra,Sierra Norte,85.61041666666667,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,150.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,0.0,000,150.0,000,
2022.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00432,00075,10,Completa,Sierra,Sierra Norte,98.78125,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,0.0,500,QUINTAL,18,50.0,0.0,000,,,,,0.0,000,0.0,500,
2022.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00443,00093,7,Completa,Sierra,Sierra Norte,91.72544642857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,150.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,150.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00443,00133,14,Completa,Sierra,Sierra Norte,91.72544642857143,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,1.0,000,TONELADA,22,1000.0,0.0,000,,,,,1.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,02,FRIAS,00461,00001,1,Completa,Costa,Costa Norte,107.11746031746031,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,70.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,70.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,02,FRIAS,00461,00020,2,Completa,Costa,Costa Norte,107.11746031746031,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,160.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,160.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,02,FRIAS,00461,00022,3,Completa,Costa,Costa Norte,107.11746031746031,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,150.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,150.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,02,FRIAS,00461,00033,4,Completa,Costa,Costa Norte,107.11746031746031,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,90.0,000,KILOGRAMO,12,1.0,90.0,000,0.0,30,27.0,0.3,0.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,02,FRIAS,00461,00038,5,Completa,Costa,Costa Norte,107.11746031746031,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,90.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,90.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,02,FRIAS,00461,00051,6,Completa,Costa,Costa Norte,107.11746031746031,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,90.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,90.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,02,FRIAS,00461,00052,7,Completa,Costa,Costa Norte,107.11746031746031,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,80.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,80.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,02,FRIAS,00461,00060,9,Completa,Costa,Costa Norte,107.11746031746031,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,70.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,70.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,02,FRIAS,00461,00069,10,Completa,Costa,Costa Norte,107.11746031746031,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,200.0,000,KILOGRAMO,12,1.0,200.0,000,0.0,15,30.0,0.15,0.0,000,0.0,000,
2022.0,20,PIURA,02,AYABACA,02,FRIAS,00461,00071,11,Completa,Costa,Costa Norte,107.11746031746031,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,240.0,000,KILOGRAMO,12,1.0,120.0,000,0.0,15,18.0,0.15,120.0,000,0.0,000,
